SUMLEV,STATE,COUNTY,PLACE,COUSUB,CONCIT,PRIMGEO_FLAG,FUNCSTAT,NAME,STNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,POPESTIMATE2017,POPESTIMATE2018,POPESTIMATE2019
162,06,000,40032,00000,00000,0,A,La Mirada city,California,48527,48527,48535,48702,48851,48961,49019,49129,49054,48827,48544,48183
162,06,000,40130,00000,00000,0,A,Lancaster city,California,156633,156649,156824,158078,158253,159055,159634,159813,159633,159434,158622,157601
162,06,000,40256,00000,00000,0,A,La Palma city,California,15568,15525,15545,15676,15757,15846,15819,15806,15739,15644,15525,15428
162,06,000,40340,00000,00000,0,A,La Puente city,California,39816,39832,39843,40032,40166,40305,40367,40412,40250,40078,39772,39614
162,06,000,40354,00000,00000,0,A,La Quinta city,California,37467,37465,37670,38142,38494,39119,39742,40209,40777,41180,41464,41748
162,06,000,40438,00000,00000,0,A,Larkspur city,California,11926,11908,11920,12022,12075,12185,12286,12383,12362,12316,12302,12254
162,06,000,40704,00000,00000,0,A,Lathrop city,California,18023,17589,17695,18313,18615,19120,19506,20287,21564,22221,23227,24483
162,06,000,40830,00000,00000,0,A,La Verne city,California,31063,31096,31103,31231,31349,31659,32240,32442,32350,32258,32096,31974
162,06,000,40886,00000,00000,0,A,Lawndale city,California,32769,32769,32775,32902,33019,33108,33141,33157,33033,32875,32647,32389
162,06,000,41124,00000,00000,0,A,Lemon Grove city,California,25320,25318,25380,25603,25934,26116,26404,26554,26766,26963,26885,26811
162,06,000,41152,00000,00000,0,A,Lemoore city,California,24531,24534,24537,24467,24614,24826,25010,25452,25666,26262,26470,26725
162,06,000,41474,00000,00000,0,A,Lincoln city,California,42819,42926,43099,43771,44240,45018,45727,46286,46965,47525,47862,48275
162,06,000,41712,00000,00000,0,A,Lindsay city,California,11768,11756,11772,12659,12771,12938,13107,13147,13213,13249,13448,13463
162,06,000,41936,00000,00000,0,A,Live Oak city,California,8392,8465,8465,8550,8361,8373,8383,8411,8707,8724,8723,8912
162,06,000,41992,00000,00000,0,A,Livermore city,California,80968,81426,81599,82589,83831,85448,87017,88248,89572,90137,90253,90189
162,06,000,42006,00000,00000,0,A,Livingston city,California,13058,13020,13068,13366,13416,13460,13722,13810,13916,14085,14417,14896
162,06,000,42202,00000,00000,0,A,Lodi city,California,62134,62121,62253,62741,63048,63128,63620,64264,64578,65715,67003,67586
162,06,000,42370,00000,00000,0,A,Loma Linda city,California,23261,23306,23368,23533,23632,23691,23749,23952,24091,24132,24331,24482
162,06,000,42468,00000,00000,0,A,Lomita city,California,20256,20256,20263,20364,20490,20597,20619,20659,20629,20576,20448,20320
162,06,000,42524,00000,00000,0,A,Lompoc city,California,42434,42438,42322,42188,43075,43384,43870,43916,43537,43274,42689,42853
162,06,000,43000,00000,00000,0,A,Long Beach city,California,462257,462221,462431,464512,466873,468000,469109,470128,468719,466646,465865,462628
162,06,000,43140,00000,00000,0,A,Loomis town,California,6430,6417,6435,6524,6579,6640,6687,6691,6747,6793,6819,6866
162,06,000,43224,00000,00000,0,A,Los Alamitos city,California,11449,11376,11391,11492,11560,11597,11631,11621,11587,11526,11458,11399
162,06,000,43280,00000,00000,0,A,Los Altos city,California,28976,29024,29091,29473,29813,30014,30277,30667,30728,30677,30456,30089
162,06,000,43294,00000,00000,0,A,Los Altos Hills town,California,7922,8050,8069,8148,8264,8345,8440,8468,8564,8561,8530,8423
162,06,000,44000,00000,00000,0,A,Los Angeles city,California,3792621,3793139,3795512,3820876,3851202,3881622,3909901,3938568,3963226,3975788,3977596,3979576
162,06,000,44028,00000,00000,0,A,Los Banos city,California,35972,35971,36070,36367,36495,36608,36820,37151,37461,38933,39960,41036
162,06,000,44112,00000,00000,0,A,Los Gatos town,California,29413,29715,29792,30123,30443,30722,30976,30970,30984,30914,30599,30222
162,06,000,44364,00000,00000,0,A,Loyalton city,California,769,766,761,732,722,714,701,704,696,707,702,702
162,06,000,44574,00000,00000,0,A,Lynwood city,California,69772,69763,69595,69661,70576,71146,71193,71397,70979,70685,70285,69887
162,06,000,44826,00000,00000,0,A,McFarland city,California,12707,12707,12723,12784,12362,12430,13577,13941,14484,14996,15139,15506
162,06,000,45022,00000,00000,0,A,Madera city,California,61416,61513,61603,61907,62382,62749,63230,63690,64187,64941,65440,65860
162,06,000,45246,00000,00000,0,A,Malibu city,California,12645,12634,12639,12691,12750,12807,12839,12865,12853,12817,12757,11820
162,06,000,45358,00000,00000,0,A,Mammoth Lakes town,California,8234,8234,8231,8284,8226,8058,8086,8045,8158,8182,8220,8235
162,06,000,45400,00000,00000,0,A,Manhattan Beach city,California,35135,35131,35123,35232,35345,35426,35461,35504,35608,35702,35418,35183
162,06,000,45484,00000,00000,0,A,Manteca city,California,67096,67348,67733,69244,70884,71761,73157,75088,76831,79079,81603,83028
162,06,000,45736,00000,00000,0,A,Maricopa city,California,1154,1154,1155,1162,1170,1178,1185,1187,1187,1191,1194,1192
162,06,000,45778,00000,00000,0,A,Marina city,California,19718,19718,19743,19876,20149,20269,20680,21071,21622,21986,22456,22781
162,06,000,46114,00000,00000,0,A,Martinez city,California,35824,36032,36157,36502,36825,37119,37473,38050,38325,38411,38406,38297
162,06,000,46170,00000,00000,0,A,Marysville city,California,12072,12072,12094,12097,12113,12154,12165,12154,12193,12351,12452,12476
162,06,000,46492,00000,00000,0,A,Maywood city,California,27395,27382,27381,27474,27543,27614,27628,27636,27536,27406,27196,26973
162,06,000,46828,00000,00000,0,A,Mendota city,California,11014,11306,11332,11501,11519,11512,11505,11526,11541,11543,11526,11511
162,06,000,46842,00000,00000,0,A,Menifee city,California,77519,77382,77929,79665,81026,83045,84522,86411,88057,90104,92249,94756
162,06,000,46870,00000,00000,0,A,Menlo Park city,California,32026,32019,32080,32450,32821,33013,33211,33389,33970,34184,34500,34698
162,06,000,46898,00000,00000,0,A,Merced city,California,78958,78958,79131,79705,80231,80703,81120,81775,82232,82589,83113,83676
162,06,000,47486,00000,00000,0,A,Millbrae city,California,21532,21537,21572,21847,22123,22480,22669,22803,22764,22649,22530,22394
162,06,000,47710,00000,00000,0,A,Mill Valley city,California,13903,13905,13921,14064,14157,14307,14379,14377,14351,14287,14296,14259
162,06,000,47766,00000,00000,0,A,Milpitas city,California,66790,66820,66729,67124,68862,69944,73560,77485,77829,77874,80208,84196
162,06,000,48256,00000,00000,0,A,Mission Viejo city,California,93305,93103,93225,94020,94627,96003,96622,96543,96149,95551,94925,94381
162,06,000,48354,00000,00000,0,A,Modesto city,California,201165,203114,203301,204017,205040,206075,207652,209245,211231,213000,214389,215196
162,06,000,48648,00000,00000,0,A,Monrovia city,California,36590,36600,36599,36744,36859,36992,37066,37153,37019,36846,36592,36331
162,06,000,48690,00000,00000,0,A,Montague city,California,1443,1443,1444,1431,1411,1395,1388,1388,1388,1396,1394,1398
162,06,000,48788,00000,00000,0,A,Montclair city,California,36664,36645,36743,37279,37440,37923,38212,38447,38784,39124,39324,40083
162,06,000,48816,00000,00000,0,A,Montebello city,California,62500,62488,62490,62903,63123,63279,63322,63379,63134,62823,62440,61954
162,06,000,48872,00000,00000,0,A,Monterey city,California,27810,27691,27908,28246,28750,28600,28549,28496,28568,28411,28170,28178
162,06,000,48914,00000,00000,0,A,Monterey Park city,California,60269,60225,60218,60460,60645,60796,60832,60908,60830,60668,60198,59669
162,06,000,48956,00000,00000,0,A,Monte Sereno city,California,3341,3318,3331,3360,3401,3442,3473,3489,3511,3514,3480,3427
162,06,000,49138,00000,00000,0,A,Moorpark city,California,34421,34523,34644,34906,35010,35136,35474,36000,36444,36561,36438,36375
162,06,000,49187,00000,00000,0,A,Moraga town,California,16016,16006,16057,16308,16476,16753,16993,17220,17441,17600,17693,17783
162,06,000,49270,00000,00000,0,A,Moreno Valley city,California,193365,193305,194240,196590,198214,200195,201831,202919,204711,206741,208889,213055
162,06,000,49278,00000,00000,0,A,Morgan Hill city,California,37882,37969,38071,38840,39490,41028,42074,42991,44430,44961,45084,45952
162,06,000,49362,00000,00000,0,A,Morro Bay city,California,10234,10235,10244,10281,10365,10447,10498,10578,10612,10603,10559,10543
162,06,000,49670,00000,00000,0,A,Mountain View city,California,74066,74008,74236,75108,76507,77955,79150,80345,80821,81189,83168,82739
162,06,000,49852,00000,00000,0,A,Mount Shasta city,California,3394,3392,3390,3352,3311,3263,3271,3274,3270,3286,3277,3274
162,06,000,50076,00000,00000,0,A,Murrieta city,California,103466,103731,104229,105370,106509,107361,108037,109372,111492,112995,114715,116223
162,06,000,50258,00000,00000,0,A,Napa city,California,76915,77088,77185,77679,78168,78728,79384,79636,79616,79083,78946,78130
162,06,000,50398,00000,00000,0,A,National City city,California,58582,58560,58624,59042,59369,59776,60132,60721,60967,61083,61272,61394
162,06,000,50734,00000,00000,0,A,Needles city,California,4844,4826,4836,4875,4896,4908,4928,4949,4967,4987,4977,4976
162,06,000,50874,00000,00000,0,A,Nevada City city,California,3068,3067,3080,3103,3095,3095,3070,3153,3145,3136,3139,3148
162,06,000,50916,00000,00000,0,A,Newark city,California,42573,42573,42628,43019,43533,44078,44640,45236,45872,47429,48185,49149
162,06,000,51140,00000,00000,0,A,Newman city,California,10224,10261,10273,10527,10580,10629,10711,10840,11065,11288,11611,11784
162,06,000,51182,00000,00000,0,A,Newport Beach city,California,85186,85211,85329,86073,86522,86877,86688,86585,86510,85740,85074,84534
162,06,000,51560,00000,00000,0,A,Norco city,California,27063,27212,27240,27366,27457,27033,26998,26307,26807,26861,26791,26604
162,06,000,52526,00000,00000,0,A,Norwalk city,California,105549,105549,105544,105903,105976,106122,106189,106237,105844,105466,104798,103949
162,06,000,52582,00000,00000,0,A,Novato city,California,51904,51869,51970,52680,53221,54142,54856,55406,55913,55701,55640,55516
162,06,000,52694,00000,00000,0,A,Oakdale city,California,20675,20744,20823,20949,21224,21457,21764,22125,22573,23026,23395,23596
162,06,000,53000,00000,00000,0,A,Oakland city,California,390724,390765,391406,396086,401104,406648,412901,418211,420947,424382,429056,433031
162,06,000,53070,00000,00000,0,A,Oakley city,California,35432,35423,35666,36596,37177,38142,39118,39708,40665,41618,42121,42543
162,06,000,53322,00000,00000,0,A,Oceanside city,California,167086,167547,168079,170008,171590,173175,174318,175189,175451,175884,175758,175742
162,06,000,53476,00000,00000,0,A,Ojai city,California,7461,7469,7482,7515,7540,7573,7593,7593,7573,7545,7480,7470
162,06,000,53896,00000,00000,0,A,Ontario city,California,163924,163936,164377,165756,166630,167096,168097,170210,172561,175334,180718,185010
162,06,000,53980,00000,00000,0,A,Orange city,California,136416,136776,137103,138539,139372,139972,139424,140503,140581,140251,139449,138669
162,06,000,54008,00000,00000,0,A,Orange Cove city,California,9078,9735,9750,10190,10205,10215,10220,10258,10272,10293,10286,10273
162,06,000,54232,00000,00000,0,A,Orinda city,California,17643,17759,17820,18124,18333,18674,18973,19251,19521,19707,19821,19926
162,06,000,54274,00000,00000,0,A,Orland city,California,7291,7342,7384,7452,7397,7442,7486,7489,7523,7622,7635,7827
162,06,000,54386,00000,00000,0,A,Oroville city,California,15546,18725,18700,18604,18640,18750,18945,18956,18996,19103,19130,20737
162,06,000,54652,00000,00000,0,A,Oxnard city,California,197899,198047,198539,199968,201105,202835,204560,206228,207455,208831,209271,208881
162,06,000,54806,00000,00000,0,A,Pacifica city,California,37234,37338,37394,37844,38335,38722,39074,39309,39267,38999,38754,38546
162,06,000,54848,00000,00000,0,A,Pacific Grove city,California,15041,15039,15081,15214,15355,15435,15495,15551,15585,15575,15487,15413
162,06,000,55156,00000,00000,0,A,Palmdale city,California,152750,152733,152936,153996,154861,156495,156770,156988,156739,156558,156158,155079
162,06,000,55184,00000,00000,0,A,Palm Desert city,California,48445,48449,48684,49251,49775,50357,50916,51552,52077,52794,53129,53275
162,06,000,55254,00000,00000,0,A,Palm Springs city,California,44552,44555,44781,45225,45716,46158,46634,47111,47577,48048,48355,48518
162,06,000,55282,00000,00000,0,A,Palo Alto city,California,64403,64387,64535,65345,66089,66613,66848,66782,67353,66960,66258,65364
162,06,000,55380,00000,00000,0,A,Palos Verdes Estates city,California,13438,13438,13435,13480,13508,13541,13548,13555,13536,13462,13360,13273
162,06,000,55520,00000,00000,0,A,Paradise town,California,26218,26219,26198,26085,26165,26245,26353,26378,26482,26629,26711,4476
162,06,000,55618,00000,00000,0,A,Paramount city,California,54098,54098,54104,54329,54580,54854,54914,54971,54789,54621,54259,53955
162,06,000,55856,00000,00000,0,A,Parlier city,California,14494,14596,14614,14703,14789,14882,14991,15141,15213,15283,15342,15618
162,06,000,56000,00000,00000,0,A,Pasadena city,California,137122,137114,137111,137652,138097,139292,139529,141025,141601,141757,140906,141029
162,06,000,56112,00000,00000,0,A,Patterson city,California,20413,20629,20647,20719,20827,20985,21270,21509,21824,22125,22345,22524
162,06,000,56700,00000,00000,0,A,Perris city,California,68386,68564,69000,70426,71229,72295,73485,74613,76046,77563,78903,79291
162,06,000,56784,00000,00000,0,A,Petaluma city,California,57941,57968,58037,58236,58728,59337,59753,60295,60468,60682,61826,60520
162,06,000,56924,00000,00000,0,A,Pico Rivera city,California,62942,62958,62960,63221,63430,63597,63637,63670,63438,63133,62677,62027
162,06,000,56938,00000,00000,0,A,Piedmont city,California,10667,10695,10711,10815,10946,11085,11228,11361,11401,11368,11251,11135
162,06,000,57288,00000,00000,0,A,Pinole city,California,18390,18330,18377,18528,18701,18880,19057,19232,19330,19333,19325,19250
162,06,000,57414,00000,00000,0,A,Pismo Beach city,California,7655,7655,7667,7696,7781,7856,7900,8117,8180,8220,8206,8168
162,06,000,57456,00000,00000,0,A,Pittsburg city,California,63264,63259,63522,64546,65523,66646,67974,69260,70798,72000,72450,72588
162,06,000,57526,00000,00000,0,A,Placentia city,California,50533,50915,50994,51503,51838,52105,52108,52202,52154,51916,51538,51233
162,06,000,57540,00000,00000,0,A,Placerville city,California,10389,10488,10479,10436,10445,10562,10674,10762,10810,11020,11064,11175
162,06,000,57764,00000,00000,0,A,Pleasant Hill city,California,33152,33076,33155,33420,33735,34062,34385,34700,34883,34903,34889,34839
162,06,000,57792,00000,00000,0,A,Pleasanton city,California,70285,70280,70381,71133,72098,74026,77454,79265,82330,82831,82357,81777
162,06,000,57834,00000,00000,0,A,Plymouth city,California,1005,987,985,979,971,968,965,973,985,995,1036,1076
162,06,000,57876,00000,00000,0,A,Point Arena city,California,449,449,449,447,448,446,448,448,448,449,452,449
162,06,000,58072,00000,00000,0,A,Pomona city,California,149058,149061,149107,149693,150453,151072,152225,152407,152445,152468,151925,151691
162,06,000,58240,00000,00000,0,A,Porterville city,California,54165,58104,58197,58540,58708,58891,58995,59721,59699,59745,59685,59599
162,06,000,58296,00000,00000,0,A,Port Hueneme city,California,21723,21743,21726,21755,21823,22114,22049,22334,22243,22217,22117,21926
162,06,000,58352,00000,00000,0,A,Portola city,California,2104,2104,2093,2060,2014,1961,1929,1906,1927,1922,1928,1930
162,06,000,58380,00000,00000,0,A,Portola Valley town,California,4353,4353,4359,4410,4466,4514,4572,4603,4612,4596,4591,4568
162,06,000,58520,00000,00000,0,A,Poway city,California,47811,47805,47951,48622,48997,49377,49649,49877,49915,49802,49576,49323
162,06,000,59444,00000,00000,0,A,Rancho Cordova city,California,64776,64804,65067,65970,66725,67722,69389,70640,72162,73398,74478,75087
162,06,000,59451,00000,00000,0,A,Rancho Cucamonga city,California,165269,165380,166226,167928,169959,170815,173220,174203,175782,176921,177345,177603
162,06,000,59500,00000,00000,0,A,Rancho Mirage city,California,17218,17142,17218,17358,17474,17607,17761,17886,18053,18225,18305,18528
162,06,000,59514,00000,00000,0,A,Rancho Palos Verdes city,California,41643,41688,41692,42027,42202,42326,42368,42401,42303,42136,41821,41530
162,06,000,59587,00000,00000,0,A,Rancho Santa Margarita city,California,47853,47855,47918,48331,48588,49038,49069,49027,48828,48566,48197,47896
162,06,000,59892,00000,00000,0,A,Red Bluff city,California,14076,14071,14086,14060,14056,14022,13987,14097,14167,14265,14303,14539
162,06,000,59920,00000,00000,0,A,Redding city,California,89861,89857,89895,90180,90397,90773,91120,90963,91203,91525,91606,92590
162,06,000,59962,00000,00000,0,A,Redlands city,California,68747,68679,68807,69320,69637,69800,70209,70625,71027,71342,71416,71513
162,06,000,60018,00000,00000,0,A,Redondo Beach city,California,66748,66931,66933,67192,67438,67629,67673,67771,67809,67511,67206,66749
162,06,000,60102,00000,00000,0,A,Redwood City city,California,76815,76817,77010,77970,79188,81034,82741,85274,85293,86394,86105,85925
162,06,000,60242,00000,00000,0,A,Reedley city,California,24194,24306,24414,24768,24848,25002,25395,25541,25583,25602,25607,25658
162,06,000,60466,00000,00000,0,A,Rialto city,California,99171,99103,99329,100563,101278,101547,102031,102485,102896,103234,103232,103526
162,06,000,60620,00000,00000,0,A,Richmond city,California,103701,103255,103631,104882,106023,107083,107921,109062,109663,109860,110189,110567
162,06,000,60704,00000,00000,0,A,Ridgecrest city,California,27616,27616,27684,27904,28275,28569,28591,28616,28604,28699,28851,28973
162,06,000,60900,00000,00000,0,A,Rio Dell city,California,3368,3368,3372,3394,3364,3365,3364,3368,3399,3399,3381,3349
162,06,000,60984,00000,00000,0,A,Rio Vista city,California,7360,7362,7383,7443,7549,7712,8005,8280,8598,8952,9206,9718
162,06,000,61026,00000,00000,0,A,Ripon city,California,14297,14415,14453,14603,14724,14803,14998,15185,15551,15754,16018,16386
162,06,000,61068,00000,00000,0,A,Riverbank city,California,22678,22675,22762,23102,23225,23400,23606,23879,24271,24585,24700,24881
162,06,000,62000,00000,00000,0,A,Riverside city,California,303871,303933,305466,309472,312323,315510,317702,320483,323684,326882,329654,331360
162,06,000,62364,00000,00000,0,A,Rocklin city,California,56974,57131,57474,58426,58962,59613,60060,60908,62605,64654,67065,68823
162,06,000,62546,00000,00000,0,A,Rohnert Park city,California,40971,40818,40855,40990,41070,41325,42104,42293,42570,42697,43676,43291
162,06,000,62602,00000,00000,0,A,Rolling Hills city,California,1860,1860,1860,1867,1878,1885,1884,1882,1880,1871,1861,1845
162,06,000,62644,00000,00000,0,A,Rolling Hills Estates city,California,8067,8060,8062,8098,8145,8183,8193,8211,8203,8176,8114,8058
162,06,000,62896,00000,00000,0,A,Rosemead city,California,53764,53771,53795,54022,54215,54398,54429,54440,54332,54221,54226,54058
162,06,000,62938,00000,00000,0,A,Roseville city,California,118788,119277,119916,122725,124432,126769,128397,130018,132708,135077,138953,141500
162,06,000,62980,00000,00000,0,A,Ross town,California,2415,2421,2423,2442,2452,2473,2485,2482,2472,2464,2457,2451
162,06,000,64000,00000,00000,0,A,Sacramento city,California,466488,466383,467286,470902,474226,478214,482762,488133,494127,500777,507737,513624
162,06,000,64140,00000,00000,0,A,St. Helena city,California,5814,5816,5824,5859,5882,5921,5946,6026,6103,6152,6142,6102
162,06,000,64224,00000,00000,0,A,Salinas city,California,150441,150607,150887,152412,153815,154958,155717,156244,156830,156463,155647,155465
162,06,000,64434,00000,00000,0,A,San Anselmo town,California,12336,12309,12320,12418,12472,12586,12623,12608,12572,12523,12522,12476
162,06,000,65000,00000,00000,0,A,San Bernardino city,California,209924,210422,210637,212159,213161,213789,214222,215325,216036,216902,216323,215784
162,06,000,65028,00000,00000,0,A,San Bruno city,California,41114,41109,41145,41558,42126,42593,42992,43243,43196,43207,43043,42807
162,06,000,65042,00000,00000,0,A,San Buenaventura (Ventura) city,California,106433,107217,107435,108306,109002,109339,109535,109668,109893,110093,110731,109106
162,06,000,65070,00000,00000,0,A,San Carlos city,California,28406,28379,28417,28750,29122,29426,29723,29901,29894,30393,30331,30185
162,06,000,65084,00000,00000,0,A,San Clemente city,California,63522,63500,63605,64255,64612,64845,64947,65142,65185,64973,64699,64558
162,06,000,65112,00000,00000,0,A,Sand City city,California,334,334,335,337,340,343,377,378,381,384,396,399
162,06,000,66000,00000,00000,0,A,San Diego city,California,1307402,1301929,1305906,1319592,1336776,1355320,1375831,1387323,1402089,1412621,1421917,1423851
162,06,000,66070,00000,00000,0,A,San Dimas city,California,33371,33375,33377,33509,33637,33745,34319,34344,34236,34128,33881,33621
162,06,000,66140,00000,00000,0,A,San Fernando city,California,23645,23640,23643,23742,23777,24088,24399,24708,24630,24562,24437,24322
162,06,000,67000,00000,00000,0,A,San Francisco city,California,805235,805184,805505,815650,828876,839572,850750,863010,871512,878040,880696,881549
162,06,000,67042,00000,00000,0,A,San Gabriel city,California,39718,39644,39647,39810,39944,40033,40053,40089,40276,40262,40197,39899
162,06,000,67056,00000,00000,0,A,Sanger city,California,24270,24262,24298,24444,24504,24575,24661,24802,24944,25065,25256,25339
162,06,000,67112,00000,00000,0,A,San Jacinto city,California,44199,44213,44417,44953,45364,45829,46231,46645,47319,48088,48734,49215
162,06,000,67126,00000,00000,0,A,San Joaquin city,California,4001,3994,3995,3993,3996,4005,4004,4013,4020,4026,4022,4021
162,06,000,68000,00000,00000,0,A,San Jose city,California,945942,952528,954940,970369,983530,1001279,1014273,1025980,1030242,1032335,1028020,1021795
162,06,000,68014,00000,00000,0,A,San Juan Bautista city,California,1862,1843,1850,1861,1879,1897,1906,1926,1956,1964,1954,2104
162,06,000,68028,00000,00000,0,A,San Juan Capistrano city,California,34593,34426,34483,34862,35096,35525,35779,35935,35941,35882,35902,35911
162,06,000,68084,00000,00000,0,A,San Leandro city,California,84950,84977,85119,85921,86976,88074,89195,90538,90706,90418,89713,88815
162,06,000,68154,00000,00000,0,A,San Luis Obispo city,California,45119,45121,45156,45346,45728,46236,46478,47016,47313,47344,47300,47459
162,06,000,68196,00000,00000,0,A,San Marcos city,California,83781,83631,83926,85001,86816,89423,92372,93199,94932,95614,96480,96664
162,06,000,68224,00000,00000,0,A,San Marino city,California,13147,13101,13104,13155,13192,13235,13263,13308,13291,13244,13137,13048
162,06,000,68252,00000,00000,0,A,San Mateo city,California,97207,97195,97383,98518,99816,101323,102695,103509,104357,104389,104885,104430
162,06,000,68294,00000,00000,0,A,San Pablo city,California,29139,29512,29474,29517,29800,30083,30365,30724,30999,31077,31100,30990
162,06,000,68364,00000,00000,0,A,San Rafael city,California,57713,57698,57797,58232,58448,58995,59130,59074,58918,58801,58704,58440
162,06,000,68378,00000,00000,0,A,San Ramon city,California,72148,71412,71585,72174,72850,73560,74329,75138,75703,75795,75851,75995
162,06,000,69000,00000,00000,0,A,Santa Ana city,California,324528,324774,325327,328227,330550,333716,333431,333417,333765,332627,331912,332318
162,06,000,69070,00000,00000,0,A,Santa Barbara city,California,88410,88380,88468,88605,89285,90082,90815,91275,91518,91517,91203,91364
162,06,000,69084,00000,00000,0,A,Santa Clara city,California,116468,116453,116761,117836,119337,120486,121967,126024,126429,126709,129085,130365
162,06,000,69088,00000,00000,0,A,Santa Clarita city,California,176320,208778,208822,209843,210672,211376,212283,213184,213526,213734,213549,212979
162,06,000,69112,00000,00000,0,A,Santa Cruz city,California,59946,59944,60578,61434,61954,62731,63172,64082,64396,64815,64643,64608
162,06,000,69154,00000,00000,0,A,Santa Fe Springs city,California,16223,16218,16255,16493,16711,16983,17359,17859,17955,17866,17774,17630
162,06,000,69196,00000,00000,0,A,Santa Maria city,California,99553,99596,99689,100293,101116,102057,103021,104462,105811,106298,107218,107263
162,06,000,70000,00000,00000,0,A,Santa Monica city,California,89736,89742,89759,90476,91327,92050,92087,92422,92176,91747,91106,90401
162,06,000,70042,00000,00000,0,A,Santa Paula city,California,29321,29267,29325,29754,29919,30099,30348,30336,30243,30143,29930,29806
162,06,000,70098,00000,00000,0,A,Santa Rosa city,California,167815,175038,175238,176243,177093,178684,180585,181485,181909,181596,176750,176753
162,06,000,70224,00000,00000,0,A,Santee city,California,53413,53420,53640,54523,55381,56151,56828,57471,57678,57825,57944,58081
162,06,000,70280,00000,00000,0,A,Saratoga city,California,29926,29995,30078,30353,30685,30957,31008,30977,30945,30818,30535,30153
162,06,000,70364,00000,00000,0,A,Sausalito city,California,7061,6953,6959,7018,7047,7115,7159,7157,7136,7108,7101,7068
162,06,000,70588,00000,00000,0,A,Scotts Valley city,California,11580,11573,11581,11621,11653,11743,11828,11907,11910,11891,11817,11757
162,06,000,70686,00000,00000,0,A,Seal Beach city,California,24168,24076,24109,24320,24456,24537,24506,24475,24400,24209,24050,23896
162,06,000,70742,00000,00000,0,A,Seaside city,California,33025,33025,33094,33329,33731,33929,33945,34255,34198,33872,33782,33748
162,06,000,70770,00000,00000,0,A,Sebastopol city,California,7379,7464,7474,7537,7584,7656,7706,7731,7742,7716,7833,7674
162,06,000,70882,00000,00000,0,A,Selma city,California,23219,23380,23459,23570,23886,24259,24325,24440,24683,24695,24758,24825
162,06,000,71106,00000,00000,0,A,Shafter city,California,16988,17104,17160,17440,17194,17273,17612,18367,18985,19472,19998,20401
162,06,000,71225,00000,00000,0,A,Shasta Lake city,California,10164,10164,10145,10101,10097,10108,10112,10094,10107,10165,10236,10413
162,06,000,71806,00000,00000,0,A,Sierra Madre city,California,10917,10917,10917,10959,10995,11028,11056,11065,11022,10968,10879,10793
162,06,000,71876,00000,00000,0,A,Signal Hill city,California,11016,11018,11018,11058,11142,11288,11420,11466,11602,11551,11516,11421
162,06,000,72016,00000,00000,0,A,Simi Valley city,California,124237,124242,124463,125019,125274,125868,126239,126123,125958,126107,125438,125613
162,06,000,72506,00000,00000,0,A,Solana Beach city,California,12867,12867,12898,13013,13112,13219,13283,13374,13400,13377,13339,13296
162,06,000,72520,00000,00000,0,A,Soledad city,California,25738,25738,26027,26391,26459,25772,25239,24882,25594,26154,25968,25999
162,06,000,72576,00000,00000,0,A,Solvang city,California,5245,5228,5236,5259,5306,5355,5468,5680,5749,5865,5861,5838
162,06,000,72646,00000,00000,0,A,Sonoma city,California,10648,10657,10668,10707,10805,10872,10968,11009,11047,11070,11227,11024
162,06,000,72674,00000,00000,0,A,Sonora city,California,4903,4905,4899,4867,4819,4814,4807,4812,4820,4835,4859,4864
162,06,000,72996,00000,00000,0,A,South El Monte city,California,20116,20096,20100,20187,20261,20341,20351,20688,20818,20865,20729,20574
162,06,000,73080,00000,00000,0,A,South Gate city,California,94396,94412,94434,94591,94577,94674,94741,95597,95245,94848,94135,93444
162,06,000,73108,00000,00000,0,A,South Lake Tahoe city,California,21403,21397,21410,21376,21292,21360,21512,21722,21761,21943,22052,22197
162,06,000,73220,00000,00000,0,A,South Pasadena city,California,25619,25605,25607,25701,25798,25872,25897,25914,25826,25707,25530,25329
162,06,000,73262,00000,00000,0,A,South San Francisco city,California,63632,63622,63701,64448,65581,66237,66813,67221,67220,67180,67617,67789
162,06,000,73962,00000,00000,0,A,Stanton city,California,38186,37827,37900,38231,38374,38550,38504,38655,38627,38382,38172,38139
162,06,000,75000,00000,00000,0,A,Stockton city,California,291707,292182,292888,295363,297045,297493,301062,304550,307158,310143,311628,312697
162,06,000,75630,00000,00000,0,A,Suisun City city,California,28111,28059,28098,28267,28463,28670,29064,29265,29362,29477,29660,29663
162,06,000,77000,00000,00000,0,A,Sunnyvale city,California,140081,140060,140462,143805,146436,148055,149769,151630,153544,153217,152807,152703
162,06,000,77364,00000,00000,0,A,Susanville city,California,17947,17943,17725,17273,16606,15519,15505,15209,14786,15239,15102,15010
162,06,000,77392,00000,00000,0,A,Sutter Creek city,California,2501,2523,2519,2501,2479,2469,2480,2503,2533,2572,2614,2622
162,06,000,77574,00000,00000,0,A,Taft city,California,9327,9289,9285,9285,8922,8926,8887,9466,9357,9386,9381,9272
162,06,000,78092,00000,00000,0,A,Tehachapi city,California,14414,14420,14367,14332,13827,13289,13227,13004,12471,12565,12399,13011
162,06,000,78106,00000,00000,0,A,Tehama city,California,418,418,419,418,417,415,414,417,418,421,422,373
